@relation degerlendirme

@attribute text  String
@attribute degerlendirme   {neg,pos,nm}
@Data
'alışveriş yaptığım siteler ve mağazalar içerisinde (ki baya çeşidim var) benden tam yıldız alan firmadır. kargoyu size en yakını seçer kargo parası istemez çoğu ürününde ayrıca ürün iade şartları çok geniştir. fiyatları da uygundur. bazı ürünlerde yelpazesi dardır ama genel anlamda tatmin edici çeşitleri vardır. aldığım 1 hafta kullandığım ürünü lap diye geri aldılar. he tek eksileri müşteri hizmetleri yoğun çok beklemek zorunda kalınıyor o kadar kusur da devede kulak yahu.',pos
'sloganı bakmadan almam. reklamlarında da Metin şentürk oynuyordu yanılmıyorsam. Aman ne yaratıcı bir fikir !',neg
'maaşlarını asgari ücrete indirmediklerini duyduğum firma. doğru mu ?',pos
'Biraz kazik ama sağlam yer olan marketler zenciri.',pos
'ultra kazık fiyatlarla satış yapan  güya  dev teknoloji marketi.',neg
'Teknoloji mağazası adı altında çaydan,kahveye kadar her şeyi satan mağaza.',pos
'ucuzmuş gibi görünüp piyasadan pahalı ürünleri satan yurtdışından gelip güzelim ülkemde elektronik ürün satış ve alış anlayışını değiştirmiş firma.',neg
'Bunlardan 2013 yılında iphone 5 almıştım. Daha 2 ay olmuştu ki telefon bozuldu. Garantisi olduğu için tamir için verdim bunlara tekrar. Dedim iphone tamirdeyken bana kullanmam için telefon vercek misiniz? Dediler hayır. Dedim bu tamir kaç gün sürer? Dediler kanunen en fazla 20 iş günü. Yani toplam 28-30 gün gibi bir süreleri var. Kurbanlık koyun gibi hakkımıza razı olduk. Gelgelelim 10 işgünü oldu ses yok, 15 işgünü oldu ses yok. Arada telefonla arıyorum, telefonunuz hala serviste diyorlar. 19 işgünü oldu hala ses yok. 20. işgünü aradım dedm bugün son gününüz, akşam 5 te gelirim telefonu alırım. Akşam gittim ve tahmin edeceğiniz üzere telefon yok. Dedim hayırdır siz? Müşteri temsilcisi bilgisayardan baktı ve benim telefonum için şöyle dedi: telefonunuz servisten dün gelmiş ve arıza olduğu için tekrar servise gönderilmiş. Yani dedim benim 20 işgünü tekrar mı başlayacak? Dedi evet. Dedim alayınız orospu çocuğusunuz. Kanunda açık mı buldunuz lan şerefsizler dedim.bu taktikle siz bana telefonu 1 yıl bile vermezsiniz dedim. Bastım gittim tüketici hakem heyetine. Dedim böyle böyle. Sağolsunlar yardımcı oldular, dilekçemi aldılar. Aradan 1 hafta geçti. Arayan şark kurnazı mediamarkt. Dedi kevin bey neden oralara şikayet ettiniz bizi? Buyrun gelin size sar 2.5 liraya orijinıfır kutusunda iphone 5. Bu da böyle bir anımdır. Firmaların müşteri hizmetleriyle vakit kaybetmeyin',neg
'bu aralar 2.5 liraya orijinal dvd ler satmakta. aralarında expendables, mechanic gibi filmler de var.',pos
'(bkz: aradaki fark media markt) (bkz: bakmadan almam)',nm
'sattığı kumandalı oyuncak arabaların frekansları aynı olan teknoloji market. olur da iki çocuğa bu arabalardan alırsanız çocukların da frekansı karışıyor. Oyuncak arabaların modelleri farklı olduğu halde geçerli bir durum bu.',neg
'(bkz: #26781904) burada övülmüşken şimdi kötülenecek firmadır. bir telefon almak istenildiğinde alternatif ürün ile sepete aynı anda eklenirse hediyeler gelmemektedir bilginize. adamlar ürünleri seçmediğinizi belirtiyorlar. sepete düşmeyen ürünü nasıl seçebilirim ki diyorum bana sistem hatasıdır başkaları da böyle alamadı ürünü diyorlar. ulan dalyaprak seçilmeyen şeyi nasıl seçeceksin. yardımcı olabileceğim başka birşey var mı diyor olamadın ki diyorum adam trip atıyor dasjkfh. neyse kısa haliyle: ürünlerinizi tek tek alın yoksa hediyeleri sepete düşmemekte müşteri hizmetleri bir tırta yaramaz ayrıca birçok kişi hediyesini alamadı diyorlar ama bunun benim suçum olduğunu kabullendirmeye çalışıyorlar. sipariş iptal etsem zaten para geri iadesi zart zurt olacak sana 20 gün. (bkz: paranla rezil olduğun firmalar)da başı çekmektedir.',neg
'fiyatlarından ve ürün çeşitliliğinden gÂyet memnun olduğum teknoloji mağazası. ihtiyaç duyulan her türlü teknolojik malzemeyi burada bulmak mümkündür. ayrıca 42.000 çalışanı ile almanya da bulunan en büyük elektronik satış mağazasıdır.',pos
'kendilerine bir başvurum olmadığı halde kariyer.net üzerinden ısrarla  Şirketimize göstermiş olduğunuz ilgiye teşekkür ederiz. Başvurunuz elimize ulaşmıştır. Niteliklerinizin pozisyonumuza uygun bulunması halinde, sizinle irtibata geçeceğimizi belirtir, başarılarla dolu bir çalışma yaşamı dileriz.  mesajı atan fırma. dördüncüye bu mesajı okudum bugün. merak ediyorum da bir iş ilanı için başvursaydım kaç mesaj atarlardı bu şekilde.',neg
'en sikimsonik internet mağazasına sahip olan alışveriş sitesi. 3 ürün satın aldım aynı anda bundan tam 1 ay önce ürünler tedarikte yokmuş diye sırayla listeden çıkartıldı bana haber verilmeden. kala kala sadece bir ürün kaldı kargolanacak onu da bekle bekle kargolanmadı. parantez içinde 7-10 iş günü diyor ama 1 ay geçmesine rağmen ne bi bilgilendirme maili ne de bir arama almadım. en son arayıp çok sert konuştum ve siparişimi iptal ettim. paramı iade edin diyorum 7-10 iş günü içinde iade edilecektir dediler ama hiç güvenemedim. * bundan sonra mediamarkt tan ne alışveriş yaparım ne de çevremdekilere yaptırırım. teşekkürler makina.',neg
'bundan 1 ay önce kasim 2015 sonunda bir adet telefon ve bir adet laptop sipariş ettim. hediye olarak 2 powerbank selfie cubugu ve ekran temizleyicide sepete eklendi. 22 sinde verdigimiz siparis 23 unde onaylanip parayi çektiler. 25 inde hala gelmediği için aradım. laptobu tedarik edemediklerini söylediler. 28inde arayip kargoya verildigini soylediler. kargo takibini gerceklestiremedigim icin aradim yaklasik 3 defa 3 farkli kisiyle geri bildirim yaptirdim. araligin 2 sinde tekrar aradim ve 24 saat icinde teslim edilmedigi takdirde yasal yollara basvuracagimi söyledim. arkadan arkadaslar acil acil diye seslenmeler geldi. 3 unde arayip kargoya verildigini söylediler. 4 unde elime ulaştı. 1. sirket tamamen yalan vaatler sunuyor çünkü kargoya en az 5 defa tekrar tekrar veriyorlar. 2. sirketin musteri hizmetleri zaten 0 baglanmak icin bazen onlarca dakika bekledim. 3. aras holdingin berbatligi ve media markt iğrençliği birleşince çileden cikiyorsunuz. 4. hala onlari dava etme hakkim var bu yuzden onlardan bir sey almaktan vazgecmeyecegim. kolay tazminatlar resmen. 5. 3 ocak 2016da da bir led tv siparis ettim bakalim elime ne zaman ulaşcak guya bugun 5te kargoya vercekler.',neg
'çok sinirlendim bu kodumun yerine. aslında bu zamana kadar bir sıkıntı çıkmamıştı ama bu sefer çok fena sinirlendirdiler beni. 3 yıldır aynı telefonu kullanıyordum , artık adeta   bırak yakamı! paraya kıy da yeni bir telefon al aq.   diyordu. neyse 1 ocak günü gittim burada aceleyle bir telefon beğendim , beğenmez olaydım. eve geldim , ulan uğraş uğraş sim kartı takamıyorum. nano sim diye bir zımbırtı çıkmış. tabi 3 yıldır aynı telefonu kullanınca yeni haberim oluyor. sonra turkcell e gittim nano sim zımbırtısını çıkarttım ve telefonu kullanmaya başladım. ilk 3-4 gün hiç kurcalayamadım telefonu , sadece alo demek için kullanıyordum. sonra internetim açılınca google play den falan oyun indirmek istedim. sürekli oynadığım boom beach i bir indireyim dedim. bir de ne göreyim? bu sürüm cihazınızla uyumlu değil.   uyarısı verdi. o an beyin amcıklaması yaşadım. sonra candy crush saga ya falan baktım , aynı uyarıyı onda da veriyordu.   ulan eski dandik telefonumda sürekli oynayıp , güncellediğim oyunu 1200 lira verdiğim telefonda oynayamayacak mıyım şimdi?   diye soruyordum kendi kendime. sonra bu hatayı kendi çabalarımla hallettim ama bu sefer de oyun 3 kere art arda iniyor , sonra hata veriyor. diğer oyunlarda da denedim onlarda da hata veriyor. telefon da bir bokluk olduğu her halinden belliydi. çok geçmeden başka başka hatalarla daha karşılaşmaya başladım. whatsapp tan ne fotoğraf çekip yollayabiliyordum , ne de var olan fotoğrafı gönderebiliyordum. her türlü yöntemi denedim , fabrika ayarlarına döndürdüm yine olmadı , yine olmadı... sonra telefon kendi kendine açılıp kapanmaya başladı. belli ki yazılımsal bir sorun var. daha sonra da telefona güncelleme gelmeyeceğini öğrendim. 2015 ortasında çıkan telefona güncelleme gelmeyecek? bak bak bak... neyse htc nin müşteri hizmetlilerine bağladım , bir boktan anladıkları yok. internetten bakıp kopyala yapıştır yapıyorlar. dedim bu telefondan hayır gelmeyecek , en iyisi değişim yapmak. asıl komedi burada başlıyor... işlerim dolayısıyla dün gidebildim ancak. Gitmemle sinirlerimin tepeme fırlaması bir oldu. * Avm ye girdim ve direkt Müşteri Hizmetlilerinin olduğu bölüme gittim. Medyum tipli bir karı ve ergenliği yeni aşmış cılız bir eleman vardı. Zaten bu tipleri görür görmez bir sonuca ulaşamayacağımı anlamıştım , ama bir ihtimal yine konuşmaya başladım. Yukarıda belirttiğim sorunları tek tek söyledim. Dedim,   Daha 6 gün bile olmadı , zaten ilk 2 gün kullanamadım , kurcalamaya başladığımda da bu sorunlarla karşılaştım.   dedim. Eleman aldı hemen eline,   Hard reset atacağım ama tüm veriler kaybolur ona göre.   dedi. Ben de   Telefon da bir halt yok atabilirsiniz ama zaten düzelmeyecek.   dedim. Öyle de oldu. * Dedim   Ben değişim istiyorum.   yandan Medyum tipli karı atladı ;   Hat takıldığı için değişim olmaz , servisle görüşün dedi.   Dedim   Ben arızalı olacağını nereden bileyim , hattı takmadan mı kullanayım?   dedim. Bana dediği şey ,   E öyle olmuyor işte.   Sonra   Bu cihazın bir yıl kaskosu var , onun bir yararı olmuyor mu?   dedim.   O sadece çalıntı ve kayıp durumlarında devreye giriyor.   dedi. Dedim ,   O zaman ben şimdi kaybedeyim , yeni cihaz talep edeyim?   dedim.   Ama öyle olmaz ki   dedi. Ben de daha fazla sinirlenmeden çıktım. Daha ne diyaloglar oldu gülmekten ölürsünüz. * sanki telefonu ben bozmuşum gibi muameleler. bu kadar saçma iş yok amk. Sonra KVK nın servisine geldim. Baktım burada da sıra var ve kavga çıkmış. Dedim şimdi hiç çekemem geldim eve. ulan telefon hatalı işte amk. kendi adamlarınız da kabul ediyor bunu. şimdi bir haftası dolmayan cihazı servise gönderip en az 20 gün onun gelmesini mi bekleyeceğim. niye sizin yüzünüzden mağdur oluyorum? he? neyse kvk da tanıdık buldum. inşallah değişim belgesi falan almam da yardımcı olacak. hevesimi kursağım da bıraktı amk oğulları. bende de mallık var. mis gibi zenfone 2 varken ne bok yemeye hatice alıyon ki...',neg
'diğer teknoloji marketlere göre aynı ürünleri epey pahalı satan firma.  aradaki fark media markt  diyorlardı ya reklamlarda ha işte bundan bahsediyorlar demek ki.',neg
'neler döndüğü anlaşılamayan mağaza. bugün beni çok güldürdü ya, resmen çıkana kadar kendi başıma kasıla kasıla güldüm. mağazaya girdim dolaşıyorum, bi baktım hanımlar bi yere toplanmış,  n oluyor lan orada  diye olay yerine yaklaştım; 35 yaş üstü satış danışmanı ablanın birini electrolux süpürge satmakla görevlendirmiş olmalılar ki, kadın cayır cayır tüm gücüyle koskoca media markt ın ortasını süpürüyor ya zhahdhahsh harıl harıl bildiğin. etrafındaki ev hanımları da aşkla süpürgeyi izliyorlar. ulan ortama gel ya ortama gel. bir allah ın kulu da demiyor ki bacım naapıyon? gülünmeyecek ortamlarda gülmemek için dudaklarımı ısırırım, oradan çıkana kadar o dudaklar resmen parçalandı. sinirlerim bozuluyor böyle şeyler görünce ya, o Nasıl satış tekniği allaşkına * ya benim çevremdeki dikkat ettiğim her şey çok komik, ya da bana komik geliyor bilemiyorum.',nm
'birçok ülkede mağazası bulunan alman teknoloji mağazasıdır. 7 ay kadar var mağazanda ortasına süpürmekten çok daha ilginç olaylarla karşılaştım. anneler gününde kadınlara hamallar makinesinin içine terlik atmaca yarışmas� falan düzenleniyor. çalışanlarla falan aranız iyiyse baya saykodelik ortam aslında.',neg
'160 liralık ürün aldım bugün, kasada bi hediye ürün verdiler. Eve gelince internetten araştırdım hediye verdikleri ürünün fiyatı 80-120 tl arasında değişiyor, çoğu yerde 99 tl. Bana bunlarla gelin amüniym.',pos
'Alışveriş yapan insandan çok yurdum çomarlarının en sık uğradıkları mekan, teknoloji müzesi gibi geziyorlar ama götlerine don alacak paraları yok cebinde.',nm
'bazı fino görünümlü çomarların babasının mekanı gibi sahiplendiği yer. kim geziyosa geziyo sanane lan it.',nm
'Avrupanın en büyük elektronik toptancisi Vs deniyor ama fiyatları çok kazık.bu fiyatlarla Türkiye de nasıl hala topu atmadılar ciddi merak konusu zira piyasaya giren diğer yabancı oyuncuların tozu bile kalmadı bu arada müşteri ilişkileri ve iade prosedürleri gayet iyi o konuda hakkını yemeyelim.',neg
'(bkz: media markt)',nm
'bir ürünü kendilerinden daha uyguna bir yerde bulduğunuzda aradaki farkı ödeyeceğini iddia eden teknoloji mağazası.',nm
'Hayatımda böyle siken mağaza görmedim. Ekran kartlarına bakıyordum gt730 a baktım zaten fazla da seçenek yok. Şimdi fiyata farkına iyi bakın. Vatan Bilgisayar: http://www.vatanbilgisaya...rce-dx11-ekran-karti.html Media markt: http://galeri.uludagsozluk.com/r/1109710/+ Bu, sadece bu ekran kartı için geçerli değil. R7 240 vatan: http://www.vatanbilgisaya...on-dx112-ekran-karti.html Media markt: http://galeri.uludagsozluk.com/r/1109708/+',neg
'Ucuz etin yahnisi datlı olur mağazasıdır. Çok seviyorum. Teknosa ile kapışsalar buna veririm net yani.',pos
'Şu an teknoloji marketleri arasında en iyisi. Vatan bilgisayar bildiğiniz kutusu açılmış bozuk ürünler ile düdüklemeye çalışıyor sizi. Teknosa zaten 70 küsür mağazasını kapatma kararı aldı. Bimeks ve gold desen çok geride. Hem mağazaları hem de internet hizmeti gelişmiş durumda media markt ın.',pos
'aynı ürün için farklı mağazalarında farklı fiyatlar uygulayabilen teknomarket, internet mağazasının fiyatı farklı olabiliyor üsteleyince internet mağazası fiyatına alabiliyorsunuz.',neg
'geçen hafta media markttan aldığım ve hevesli neşeli günlerin 5 gün içinde kaybolduğu telefon. kutusundan açtığım an itibari ile bariz ön üst ekranında açıklık, kamerasında toz ve flasında iki adet nur topu gibi iğne batırılmış gibi bir şeyi görünce ani bir kararla iade ettim. alırsam yine bunlardan alıcam (media markt), alacağım telefon yine bu olacak ama olan kaybettiğim ani para ve 5 gün geçen psikolojik savaşa oldu. yoruldum sözlük. her aldığım telefonda bir şeyler denk gelmesinden bıktım. siktiğimin dünyasında başka dert yokmuş gibi bana geliyor hayvanın oğlusu. bana göre en iyi teknoloji mağazası.',pos
'evet beyler ocak ayında şöyle bir girdi girmiştim ; (bkz: #30858698) bu cihazı aldığımda yanında 1 yıl sigorta hediye(!) etmişlerdi. geçen ay kaza geçirdim ve telefonumun iç ekranı kırıldı. neyse verdik servise, dedik sonuçta sigortası var, hıııamınaa. 2 hafta falan geçti ses seda yok, 3 hafta oldu hala aynı... geçen mesaj attılar ;   yedek parça eksikliğinden dolayı işleminiz uzayacaktır bilmem ne...   dedim herhalde 2 aydan aşağı alamayacağız telefonu. neyse bugün aradılar   işte sigorta bilmem nesi kabul edilmedi, isterseniz 650 lira verin cihazı yapalım.   tabi ben o an bastım kahkahayı, karı bi afalladı böyle   deli mi lan bu?!   diye düşündü. dedim;   alırken ballandıra ballandıra sigortayı anlatıyorsunuz, yok şurası kırılırsa yapılıyor, burası delinirse şöyle yapılıyor.   diye. karı diyor ki;   cihazı aldıktan sonra 3 ay içinde kırsaydınız yapardık.   ulan sanki ben bilerek kaza yaptım amına koyim. itiraz falan ettim de bir bok çıkacağı yok. yarın yanlarına gidip biraz stres atmayı planlıyorum. hay şu amına koduğumunun telefonu aldığım güne de, sizin o adı batasıca mağazanıza girdiğim güne de lanet olsun. ne zaman bunlarla muhatap olsam sinirden gülme krizine giriyorum lan.',neg
'cesitli elektronik urunlerin satildigi cok katli alisveris merkezleri zinciri. ozellikle promosyonda olan urunler piyasanin cok altinda fiyatlarla satiliyor.',pos
'holanda da internetshoplarin cok cok ustunde fiyata urun satan magazalar zinciridir. dixons gibi turevlerinden ucuzdur, o ayri.',nm
'elektronik alet bagimlilarinin bulusma noktasi. promosyonlari ile ihya eden güzel mekan. almanyada  ich bin doch nicht blöd * sloganini kullanmaktadir.',pos
'almanya daki sinema salonlarında gösterilen reklamı aynen şöyle cerayan etmektedir: önce üç karakteri tanıyalım: satıcı çocuk şişman alman adam adamın seksi karısı* tomas ve helga medimarkt a bir video kamera almaya gelmişlerdir. satıcı genç hemen yanlarında biter. raftan kaptığı kamerayı çalıştırarak özelliklerini tanıtmaya başlar. bu arada kamera ile helga nın degajesine zoomlar. akabinde helga yı kolundan kapan satıcı genç kamerayı tomas ın eline vererek gözden kaybolur. bir süre sonra üç karakter yanyana durmaktadır ve satıcı genç helga ya doğru ileri geri hareket etmek sureti ile fortlarken, reklam mediamarkt  ich bin doch nicht blöd  sloganı ile sona erir. medimarkt bu sulu reklamına rağmen geçen 2004 aralık ayında maliyetine satış yaparak insanların kasalarda ellerinde mikrodalgalar, dijital fotoğraf makineleri ile kuyruklar oluşturmalarına yol açmıştır.',nm
'aldiginiz ürünü bir hafta sonra kampanyaya sokup ücte bir fiyatina satarak kanser eden firma. kampanyalarini takip edenleri de ihya eden firma.',nm
'bunyesinde gercekten cok ucuz urunler var ama kredi karti kabul etmeyip pre-paid telefonlari alman vatandasi disinda kimseye satmiyorlar.',nm
'2007 baharında türkiye de ilk mağazasını açacak olan saturn  ün üvey kardeşi.',nm
'europe s no.1 coming to turkey diyerekten eleman arıyorlar şu anda. ilkbaharda ilk şubelerini açıyorlarmış. gelin abi gelin promarkt ı da getir gelirken. yalnız ep center gibi bir senede 5 şube açacaksanız istemiyoruz. teknosadan kurtulmayacaksak ihtiyacımız yok size.',nm
'türkiye pazarına girişiyle retail kanalını sarsacağı ve pazardaki küçük oyuncuların yok olmasına neden olabileceği tahmin edilen teknoloji mağazası. bu nedenle özel hazırlıklar yapılmaktadır sektörde.',nm
'telefonum kırıldı uygun fiyata aradım ilkokul arkadaşım almış 2 dan beri kullanıyormuş alayımı diye kararsız kaldım aldım süper interneti hızlı narin şık bir telefon kerkese tavsiye edyorum',pos
'çok iyi alır almaz açtım ve çok güzel dokunmatik özelliği var hem çok büyük değil küçükte değil süper ben çok memnun kaldım tavsiye ederim internete çok hızlı giriyo aynı bilgisayar gibi ben dokunduğum an internete giriyo',pos
'Annem icin aldım. Ve Çok memnun kaldı. Fiyat olarak en iyisi siteyi. Tavsiye ederim. Bilmediğiniz yerlerden alacağınıza güvenliğini yerden alın derim.',pos
'TELEFON ÇOK GÜZEL.KARGO GERÇEKTEN HIZLI 2 GÜNDE ELİME GEÇTİ.DOKUNMATİĞİ ÇOK GÜZEL.ALMAK İSTEYEN ARKADAŞLARA TAVSİYE EDERİM.BU FİYATA BU KALİTE BAŞKA YERDE BULUNMAZ.',pos
'11.12.2013 günü Sipariş verdim bir gün sonra evime geldi. Teslimat konusunda bu kadar hızlı bir site var mıdır. Ürün resimde gösterilenin aynısı ve kalitesinden şüphe edilmez. Teşekkür ederim',pos
'arkadaşlara özellikle tavsiye ederim. fiyata göre bu özellikler süper. hiç düşünme alın. kimseye zorla al demiyorum sadece o kadar çok verilen paralara yazık',pos
'Baldızıma aldim.iyiki almışım çok memnun kaldı.bu fiyata alacağınız en ideal telefon.dokunmatik ekrani diger modellere göre daha geliştirilmiş.şu an bir şikayet gelmedi.',pos
'bu cihazı 2. kez alıyorum 5830 i samsunğ gerçekten çok güzel bir ürün alamak isteyen arkadaşlar kesinlikle hiç düşünmeden alabilirler alacak olanlara şimdiden hayırlı olsun diyorum ayrıca hepsiburada com a teşekkür ederim. zamanında cihazı gönderdiler gerçekten çok güvenilir bir firma',pos
'Ürün gerçekten şık ve kullanışlı.Kutunun içinde eksiksiz ve sağlam geldi. Aynı telefon, dışarıda çok pahalı.Herkese tavsiye ederim.siteye teşekkürler',pos
'ben huaweı telefonu almak ıstıyordum eşimde yorumlardan bunu beğenip aldı.telefonun dış dizaynı süper sarj oyun oynandığı zaman ve face kullanıldığı zaman birgün gidiyor.aşırı mesaj ve konusma yapılmadığı sürece bana bir hafta sarj gidiyor.menü geçişi ve dokunmatiği çok ii almak isteyenlere tavsiye ederim...',pos
'Ürün orjinal kutusunda hediye hafıza kartı şarz aleti ek olarak arka kapağı ile birlikte eksiksiz ve çok kısa sürede teslim edildi, sorunsuz olarak çalışıyor. Teşekkürler.',pos
'telefonu özellikle wifi si için aldım.Çift kapak geldi biri beyaz biri siyah. nerdeyse bir senedir. kullanıyorum.Uygulamalarda sıkıntısı yok ama işlemcisi bazen yetmiyor.Düşünen arkadaşlara tavsiye ederim. Fiyat +kalite ve samsung daha ne olsun',pos
'Ürün ertesi gün elime geçti. Eşime hediye olarak almıştım. Çok memnun kaldı. Çok kullanışlı. Fotoğraf kalitesi de çok iyi. Herkese tavsiye ederim.tşkler',pos
'Telefon yazılımı denince aklıma samsungdan başkası gelmiyor diyeceğim biraz ağır kaçacak. Telefonla güzel resimler çekebiliyorsunuz, karanlık ortamlarda flaşı resimleri daha da netleştiriyor. Çok şık ve gerçekten ince bir telefon. Menü geçişleri hızlı, işlemcisi fazlasıyla işinizi görecek bir telefon. Bu fiyata kaçırılmayacağını düşünüyorum.',pos
'Ben bu telefonu 8 ay önce satın aldım.Çok memnunum.Ücreti de oldukça düşmüş.Kesinlikle tavsiye ediyorum.Alınacak telefon derim.Hele hele ilk telefonunuz ise oldukça iyi bir tercih...',pos
'samsung ace işimi görüyor ben telefonda en çok profesyonel bir kulaklığım var onunla müzik dinlerim sesi müthiş kaliteli facebook internet için harika birazda oyun kalitesi var tabiki 15 milyon renk bukadar ucuza başka yerde yok',pos
'bu ürünü 6 ay kadar önce siteden satın aldım. bir kaç gün içerisinde elime geçti. performans/fiyat yüzdesi olarak oldukça başarılı. karşılaştığım ufak bir problem var sadece sipariş verecek olanlara ipucu olarak bildireyim. bu ürünü alırken tavsiye olarak 8gb hafıza kartı teklif edildi. onu da uygun fiyatı sebebiyle listeme ekledim ancak son güncellemelerin etkisiyle bazı hafıza kartlarını desteklemiyor telefon. malesef o 8gb lık hafıza kartını telefonda kullanamıyorum. çok kişi de karşılaşıyor bu problemle. onun dışında çok başarılı ürün. telefonu güvenle siteden alabilirsiniz.',pos
'YAKLASIK 40 Gündür telefonu kullanıyorum tasarımı ozellıkleri çok çok iyi .gösterişi olsun kullanımı olsun cok güzel. otomatık dondürme sayesinde resim ve videoları rahatça görebilir rahatça mesaj yazabilirsiniz.',pos
'slm arkadaşlar telefonu sipariş ettikten bir gün sonra elime ulaştı kargo çok hızli dışarıda satış yerlerinden alınanlardan hıçbir farkı yok telefon gayet güzel internet bağlantısı ve diğer özellikleri gayet iyi çalışıyor alacak arkadaşlara tavsiye ederim sitete teşekkür eder iyi çalışmalar dilerim',pos
'Telefonu anneme hediye olarak beyazından aldım. Gayet güzel bir telefon. Annem de çok sevdi. Kullanışlı bir telefon.Site sayesinde ürün 2-3 günde elime ulaştı. Performansı fiyatına göre üstün olduğunu düşünüyorum.',pos
'Şimdiye kadar bir sorun yaşamadım.Zaten beğenerek aldım.Dokunmatik ekranı iyi.Kamera sistemi iyi.Menü seçimi kolay ve kullanışlı.Pil ömrü normal.Pil ömrünün daha uzun gitmesi için çalışmalar yapılabilir',pos
'bende bu telefondan iki tane var. klasik akıllı telefonlar gibi şarjı çok uzun değil ama işletim sistemine göre normal. fotoğraf çekimi benim çok hoşuma giden özellikler arasında kısacası fiyatına göre alınacak telefonlardan biridir.',pos
'ürünü yaklasık 1.5 senedir kullanıyorum. resim kalitesi, video kalitesi, pratikligi ile cok başarılı bir telefon.internet bağlantısı cok güçlü ve şarjı 1 günden fazla gidiyor. ayrıca bundan daha pahalı ürünlerde flaş ışığı yok. biraz önce hediye amaçlı bir tane daha sipariş ettim. bu fiyata tartışılmaz en iyisi',pos
'Her türlü uygulamaya girilebiliyor. Bir sene önce almıştım, şimdiye kadar hiçbir problem çıkarmadı. Eğer yeni çıkan teknolojik ürünlere çok merakınız yoksa tavsiye ederim. Bende mor renk olanı var. Telefoncularda o renk pek bulunmuyor. Klasik beyaz veya siyah yerine daha farklı olmak isteyenlere mor rengini tavsiye ederim. Etrafımca çok beğeniliyor bir senedir.',pos
'hızlı gönderi ve hizmet için teşekkürler, ürünün gelmesi neredeyse bir gün bile süremedi, cihaz için söylenebilecek pek bir şey yok tüm özellikleri ile gayet kullanışlı',pos
'Üç aydır kullanıyorum. Çok da memnunum. Dokunmatik ekran çok hassas ve wifisi çok iyi.Hiç bir sıkıntı yaşamadım.Kullanımı pratik olan bir telefon, alacak arkadaşlara tavsiye ederim...',pos
'önce kendime aldım çok beğendiğim için eşime de bir tane aldım .Elbet daha iyi ürünler var ama bu fiyata alınabilecek en güzel ürün. Ayrıca süper hızlı gönderiyle iki günde elinide oluyor',pos
'bu fiyatlarda alınacak en iyi telefon...kamerası ekran dokunmatikliği sınıfının en iyisi denilebilir.sizlere teşekküğrü bir borç biliyorum fiyat ve kargo kalitesini sundukları için.',pos
'Telefon bi harika kullanımı rahat , özellikleri mükemmel . Telefon almayı düşünenler ve kararsız kalanlar için bu telefon ilk seçeneğiniz olablir :) Hızlı kargo için de diyecek kelime yok :)',pos
'Yaklaşık dokuz aydır kullandığım bir telefondur. Almadan önce oldukça kararsız kalmıştım model açısından fakat sonra tercihimi bu telefondan yana kullandım. ve hiç sorun çıkarmadan halen kullanıyorum. Bana ulaşımı da oldukça sorunsuz oldu. Herkese öneririm.',pos
'on numara bir telefon ben aşık oldum 5830i ye kibar,androidli,işlemcisi hızlı,wifi hızlı,kamera flashlı ve 5mp(%100 foto mak. kalitesi beklemeyin)2gb hafıza kartı hediye arkasına beyaz kapak kutuda çıkıyor size tavsiyem şeffaf kılıf alın ve ekran koruyucu alın(koruyucu uygulaması sıkıntılı bir iş toz olmayan yani banyo gibi ortamda yapıştırmanızı tavsiye ederim ve ekrana tam oturtmadan yapıştırmayın zaten en son katta asıl koruyucu oluyor)',pos
'süper bir performansı ve çok özel menüsü sayesinde kullanımı mükemmel bir telefon.ben son derece menmunum ve uzun zamandır kullanıyorum hiç bir sıkıntı yaşamadım fotoğraf çekme kaliteside ayrı bir kalite.',pos
'telefoncularda daha pahalıydı alırken tereddütteydim ama iyiki almışım çok memnun kaldım iki gün içinde elimde oldu birkaç arkadaşım daha istiyor onlarada alıcam aynısından',pos
'Çok muhteşem bir telefon hem kullanışlı hem gösterişli bir telefon ben aldım çok memnun kaldım.Herkese tavsiye ediyorum Tek eksikliği görüntülü konuşmasının olmamasıdır.',pos
'ürün bugün elime ulaştı gerçekten çok güzel ve şık bir telefon buradaki yorumlara göre almıştım aynen öyle çıktı hafıza kartı hediyesiyle de çok süper oldu dışarıda hafıza kartı olmadan bu fiyattan daha pahalı teşekkürler',pos
'Bu ürünü alalı 10 gün oldu. 2 günde kargo ile evime geldi. Hiçbir sorunu yoktur ... Çok hassastır dokunduunuzda Anında algılıyor. Fiyatına Göre Çok uygun bi Telefon. Herkeze Tavsiye Ediyorum...',pos
'Ürünü alalı birkaç gün oldu.Gerçekten HEPSİBURADA sitesi güvenilirliğini herzaman hissettirdi bana.Pazar günü sipariş ettim salı günü elimdeydi ürün.Gerçekten ışık hızıyla ürünler transfer yapılıyor.Bırakın ürünün sağlamlığını kargo kutusunda bile çizik yoktu teslim alırken.Ürüne gelince tek kelimeyle bu fiyata harika bir telefon.Görünüm bakımından çok güzel.Ayrıca özllikleri bir çok telefonda yok.Benim hoşuma gitti.Alırsanız pişman olmazsınız.Teşekkürler....',pos
