@relation degerlendirme

@attribute text  String
@attribute degerlendirme   {neg,pos,nm}
@Data
'Pratik ve çok kullanışlı,kullanımı kolay ses kalitesi çok iyi kulakta kalmadığı için baskı ve ağrı yapmıyor.Kesinlikle tavsiye ederim kullanmaya başladıktan sonra çok rahat ettim.Trafikte araç kullanırken çok pratik.',pos
'Alacaklara tavsiye ederim özellikle Samsung ve HTC cep telefonu sahipleri aynı şarj uçları bu cihazı da şarj ediyor. Ürün ses ve bağlantı açısından tatminkar ve fiyatı da makul teşekkürler iyi alışverişler.',pos
'Çift telefon desteği de cabası... Fazla pahalı ya da özellikli ürün aramayanlar için bu kulaklık temel fonksiyonlarıyla tam size göre...',pos
'Bu fiyata hem iyi bir ürün hem de işlevsel kullanımı var, bluetooth bağlantısı cisco telefonlarda dahi etkin kullanım sağlıyor.Kesinlikle tavsiye ederim.',pos
'Aynı kategorisinde daha iyi var mı bilmiyorum? Bundan başka 2 adet kulaklık kullandım ama bu çok güzel. Ses kalitesi normal telefonla görüşmenizle aynı kalitede. Galaxy Note 3 kullanan biri olarak telefonun titreşiminden daha iyi bir titreşim özelliği var. Cevaplama tuşu ise aynı zamanda son aramayı tekrar arıyor. Dikkatli davranırsanız eğer bu da sorun olmuyor. Sadece ilk gün 2 defa yanlışlıkla arama yaptırdım, alışıyorsunuz zamanla. Diğer artılarının yanında bu sorun göze çarpmıyor bile. Tavsiye ederim.',pos
'arac içinde dısında titresimiyle birlikte mukemmel bir ürün herkese tavsiye ederim..ceza yemek istemiyen soforlere ideal tesekkurler site ailesi olarak herkese...',pos
'ürün harika.almak için geç bile kalmışım.müthiş kolaylık sağladı ve ayrıca telefonun olumsuz radyasyonundan bir nebzede olsa uzak kalabiliyorum.şiddetle tavsiye ederim.',pos
'Ürün kesinlikle harika... Boyutları, titreşim özelliği, pil durumuna göre 3 renkli ışığı ile SES KALİTESİ ile kesinlikle muhteşem bir kulaklık. cihazın sesini yarıya kadar kısmak bile gerekebiliyor. tek kusuru diğer yorumlarda da dendiği gibi tek tuşla son arayanı arıyor olması. eliniz kulaklığa gittiği anda son aranan numarayı arıyor.',pos
'ürün birçok kişide görüp tavsiyeyle aldığım bir ürün. üç farklı kulaklık lastiği ile geliyor ben en küçüğüyle rahat ettim her kulağa uysun diye düşünülmüş,ayrıca kulaklığı takınca mikrofon ağız hizasına geliyor ses gayet net gidiyor',pos
'Urun 2 gün içinde teslim edildi. Hemen kurdum ve calismasi cok guzel ses alimi ve sarjinin uzun gitmesi mukemmel tavsiye ederim',pos
'MEHABA ÇOK MEMNUNKALDIM BENİM GİBİ GÜN İÇERİSİNDE ÇOK TELEFON İLE GÖRÜŞME YAPAN ARKADAŞLARA TAVSİYE EDERİM TELEFONUN PİL ÖMRÜNÜDE UZATIYOR ŞİMDİ 3 ARKADAŞIMA DAHA ALIYORUM HEM FİYAT KONUSUNDA DA EKONOMİK BİR ÜRÜN...',pos
'Bizim arabayı hem eşim hem ben ikimizde devamlı kullanırız. Ve araca binerken ilk yaptığımız şey bu kulaklığın kontrolü... Ses konuşma açma kapama hepsi çok iyi.',pos
'ürünü arkadaş tavsiyesiyle aldım 2 haftadır kullanıyorum gayet memnunum herkez şu üstündeki kırmızı tuştan şikayet etmiş ancak şimdiye kadar hiç kullanmadım veya mağduru olmadım...düşünen arkadaşlar kaçırmayın fiyatta piyasaya göre uygun...',pos
'ÜRÜN 2 GÜN ÖNCE ELİME ULAŞTI.ÇOK GÜZEL BİR ÜRÜN,HERKESE TAVSİYE EDERİM.KULLANIMI ÇOK RAHAT,KULAKLIĞIN YANINDAKİ KLİPS ÇOK İŞE YARIYOR.YAKANIZA TAKTIĞINIZDA RAHATLIKLA ALIP KULAĞINIZA TAKABİLİYORSUNUZ.ÖZELLİKLE BALIK AVINDA ÇOK İŞİMİ GÖRÜYOR.TEŞEKKÜR EDERİM',pos
'uzun zamandır kullandığım en iyi kulaklık. 2 günde bir şarj ediyorum, şarj süresi kısa. ses yüksekliğini ve kalitesini sevdim. şimdilik mutluyum.',pos
'arkadaşlar ürün çok güzel ikinci ürünü sipariş verdim. almanızı tavsiye ederim. söylendiği gibi kırmızı düğmede pek fazla sıkıntı yok gayet rahat bir şekilde kullanabilirsiniz. görünüm açısında daha güzel diğer kulaklıklar gibi kaba durmuyor neredeyse hiç belli olmuyor bile :)',pos
'Arkadaşta gördüm ve bizzat kendi telefonumda deneme amaçlı kullandıktan sonra kararımı verdim. Tek kelime ile mükemmel bir cihaz olduğuna inanıyorum ve zaten bu yüzden de hemen siparişimi verdim.',pos
'Arkadaşım hediye etmişti. Gerçekten kulaklık kısmı çok yumuşak. Daha önce kulağımda ağrıya sebep olan diğer kulaklıklardan sonra konforlu geldi. Pil süresi araçtan indiğinizde kapattığınız zaman gerçekten ne zaman şarj ettiğinizi unutturacak kadar uzun.Üzerindeki tuşa yanlışlıkla basarsanız son aradığınız kişiyi aradığı için dikkatli olmalısınız, kullanmadığınızda kapatın veya çocuğunuzun eline asla vermeyin.',pos
'marka bakımından da kaliteli olan kulaklık tek kelime ile harika. yaşanılan tek sorun ise kırmızı tuşa basılınca en son aranan numarayı araması, o kadarda olsun ama...',pos
'daha önce de kullanıyordum. kaybetmiştim. hemen yeniden sipariş verdim.site siparişi hızlıca hazırlamasıyla da 3 gün sonra elimdeydi...hem üründen çok memnunum hem de siteden... hiç acaba demeden rahatça alışveriş yapabiliyorum buradan',pos
'Ürün gerçekten çok kaliteli. Şirkette mesai saatleri içinde kullanıyorum ve şarjı 5 gün rahat gidiyor. S2 ile kullanıyorum uyumu harika. Geçenlerde arkadaşın Iphoneu ile denedik, onunlada uyumlu. Ses kalitesi olsun, sinyal gücü olsun çok iyi. Herkese tavsiye derim.',pos
'Ürünü almadan önce başka kulaklıklar denemiştim. ama marka olarak gerçketen işine önem veriyorlar kablolu olması dezavantaj diye düşünsemde kablosuz kulaklıkları sevmememden dolayı bu kulaklığı aldım. herkese tavsiye ederim.',pos
'GECE 12 SABAH 8 KAPATMAK KAYDIYLA ŞU AN 4.GÜN VE HALA MAVİ IŞIK YANIYOR(%80-100). TİTREŞİM ÖZELLİĞİ ÇOK KULLANIŞLI. TEK SIKINTISI SON ARANANA DİKKAT ETMEK.ONA DA ZAMANLA ALIŞILIYOR.',pos
'Bir kulaklıktan fazlası bence.. Hiç düşünmeyin.. Titreşim, ses kalitesi ve fazlaca özelliğiyle hep yanınızda olacak.. Şarj etmek çok az zaman alıyor. çok fazla telefon ile işi olan biri için batarya ömrü çok iyi..Kesinlikle tavsiye ederim..',pos
'ürün çok düzgün çalışıyor. kulaklığı kablolu olması ve titreşimli olması çok kullanışlı. tavsiye ediyorum. siparişten bir gün içerisinde elime ulaştı.',pos
'Daha önce bilumum marka ve model bluetooth kulaklık kullandım.Fakat hiçbirinde kullandığım telefonlarla sorunsuz bir çalışma sağlayamadım.HM1500 farklı marka telefonumla sorunsuz çalışıyor ve herkese gönül rahatlığıyla tavsıye ederim.Bir kaza sonucu yaka mandalını kırdım ve başka bir kulaklık almayı denedim fakat iade edip yine HM1500 alıyorum.',pos
'ÜRÜNÜN HIZLI Bİ ŞEKİLDE ELİME GELMESİ ÇOK HOŞUMA GİTTİ ACABA BEĞENİRMİYİM DEDİM TİTREŞİMİ İYİMİ DEDİM SAĞLAMMIDIRKİ ÇALIŞIRMIKI DEDİM BÜTÜN BEKLENTİLERİMİ KARŞILADI.BİRDE BU HERKESİN YAKINDIĞI SON ARANAN KİŞİYİ TEK TUŞLA ARAMASI NASIL OLUYORMUS DENİYİM DEDİM HAKKETEN MİLLETİN DEDİĞİ KADAR VAR ÇOK KİŞİYİ YANLIŞLIKLA ARICAM GİBİ AMA DİKKAT EDİLİRSE O SORUNDA ORTADAN KALKAR BENCE.',pos
'1.5 yıldır kullanıyorum.ilkini iki ay kullandım bozuldu servise gönderdim aynısını gönderdiler hemde çok kısa bir zamanda.daha öncede çok kulaklık kullandım ama en iyisi bu diyorum.hem şarjı çok iyi gidiyor.alanlara şimdiden hayırlı olsun.burada daha ucuz.',pos
'ürünü bir kaç saat önce sipariş ettim hemen kargoya verildi fiyat çok iyi diğer satıcılar daha yüksek fiyatlı fırsatı değerlendirin',pos
'Daha daha ötesi mükemmel cihaz, çok memnun kaldım. Alacaklara kesinlikle tavsiye ederim. Kargo ile en fazla 2 günde elinize ulaşması bence sorun yaatmıyor site ekibine teşşekür ediyorum.burada ekibine',pos
'kulak arkasına asmalı yada kulak içine takmalı kulaklıkları sevmediğim için bu ürünü tercih ettim ve gerekten çok iyi bir ürün..tek kusuru yorumlarda herkesin de bahsettiği açma kapama düğmesinin son aramayı gerçekleştirmesi.. yanlışlıkla emniyet kemerini bile takarken bir kaç kez aramış bulundum birilerini..ama bunun da elbet bir çaresi vardır arayış içerisindeyim.bazı telefonlarda engellenebiliyormuş sanırım.umarım bende buna bir çözüm bulurum.bunun dışında harika bir üründür.tavsiye ederim',pos
'ürünü aldığım fiyat gerçekten çok iyiydi uzun süredir takip ettiğim bir üründü son derece kullanışlı özellikle titreşimli de olması telefon sesini açmasanız bile uyarı alıyorsunuz kulaklıktan açtığınız anda bağlantı kuruyor ve mükemmel bir ses kalitesi var tavsiye edilir.',pos
'ürünün kutusunun içerisinde samsung un orjinal şarj aleti çıkıyor.Bu şarj aleti ile samsung cep telefonunuz var ise onu da şarj edebilirsiniz.Zaten yedek şarj cihazı ihitiyacınız var ise orjinal samsung şarj cihazı alayım derseniz en az 15 -20 dolar civarında.Dolayısıyla bluetooth kulaklık hemen hemen bedavaya gelmiş olacak.Üstelik kulaklık ta çift telefon desteğide var.Rahat rahat konuşun .Ve çok uygun fiyat.',pos
'günümüzde akıllı telefonlar yogunlastı cogu insan buyuk bi vaktini sevdikleriye konusarak geciriyor..saglık acısından daha az radyasyon almak ,beyin hucrelerının zarar gormemesi icin gayet guzel bi cihaz..',pos
'Ürün çok kullanışlı. Bence piyasanın en iyisi. Tek bir kötü özelliği var önündeki tuşa dokunulduğu zaman son aradığın numarayı otomatik arıyor ve bu özellik kapanmıyor. Buna rağmen yinede süper bir cihaz.',pos
'Nokia marka telefonumda yaklaşık 6 aydır kullanıyorum, en ufak bir bağlantı hatası, kopukluk, vs. yaşamadım... titreme ve son arayanı arama özelliği harika. fiyatının düşmesi de cabası',pos
'ÜRÜNÜ YENİ ALDIM VE HEMEN 2 TELEFONU EŞLEŞTİREREK KULLANMAYA BAŞLADIM. EŞLEŞTİRMEDE BİRAZ SIKINTI YAŞADIM. AMA KULLANMA KLAVUZU YARDIMCI OLDU. TİTREŞİM ÖZELLİĞİ İYİ DÜŞÜNÜLMÜŞ. YORUMLARA BAKINCA  KIRMIZI TUŞA DİKKAT  DENİLİYOR. BENCE FAZLA ABARTILMIŞ  KIRMIZI TUŞ . BU TUŞ DOKUNMATİK DEĞİL Kİ, HEMEN DEVREYE GİRSİN. BÜYÜTMEMEK LAZIM KIRMIZIYI DİYORUM VE ALACAKLARA TAVSİYE EDİYORUM. HIZLI KARGO İÇİN TEŞEKKÜRLER.',pos
'İki ürün arasında çok kararsız kalmıştım ama,bu ürünü iyiki almışım.En büyük sorun,telefonun çantada olup duyulmamasıydı,titreşim olayı sorunu tamamen çözdü.Hızlı kargo ve iyi hizmet için teşekkürler',pos
'ilk aldığımda şarja taktım 10 saat civarı ve 1 hafta gecti üzerinden banamısın demiyor günlük 4 5 saatlik konuşmama dahi bile kesinlikle tavsiye ediyorum özellikle titreşim olayı süper her türlü anlıyosun arama geldiğini ve eşleşme gibi bir sıkıntısıda yok hemen buluyor telefon cihazı...',pos
'Ürünün ses kalitesi muhteşem, fazlaca kullanışlı ve şarj süresi de oldukça fazla gidiyor. Devamlı kullanıyorum, bir sıkıntı yaşamadım. Üzerindeki tuşa yanlışlıkla basmak gibi bir durum normal şartlarda olmuyor. Almak isteyenlere tavsiye ederim.',pos
'Çift telefon desteği mükemmel. Sesi alma ve iletme özelliği oldukça iyi. Bence en büyük avantajları öncelikle sürekli açık kalması durumunda bile bir haftadan daha fazla şarj ömrü ikincisi ise gelen aramalarda titreyerek sizi uyarıyor olması ki satın almak için sadece bu özelliği bile yeter bence.',pos
'herkese tavsiye ederim, çok kullanışlı ve kolay kullanımlı bir ürün olmakla beraber burdaki fiyatı da oldukça ucuz. ben yıllardır bu ürünü kullanıyorum çok memnunum bu kadar memnun kalabilceğimi sanmıyordum...',pos
'Ürün marka değeri ve özellikleri açısından iyi ayrıca bu özelliklere sahip bir ürünün fiyatı her zaman merak konusu olmuştur ve fiyatıda piyasa değerine göre gayet iyi bir fiyata sahip oldukca ekonomik',pos
'bluethooth kulaklık çok işime yaradı.eskiden konuşurken telefonla çok rahatsız oluyordum şimdi çok rahatlık hissediyorum.gerçekten mükemmel herkese tavsiye ediyorum.samsungun bütün ürünleri güzel hiç sıkıntı olmadı bu zamana kadar',pos
'iyi günler benım arkadaşlarım samsung kulaklık aldı ve cok guzel kullanıslı pratik ve küçük alan arkadaşlar memnun kalırlar tavsiye ederim',pos
'samsung her zaman ki gibi yine harikalar üretiyor tek kelimeyle mükemmel çok iyi tasarım çok kullanışlı özellikle iş adamları için çok kolaylık sağlıyor.',pos
'Ürün bugün elime ulaştı. ürünle ilgili endişelerim vardı. ama bir gündür kullanıyrum gerçekten sesi çok iyi çok memnunum tavsiye ederim kesinlikle memnun kalacaksınız.',pos
'ÜRÜN BEKLEDİĞİMDEN ÇOK İYİ BİR ÜRÜN GELDİ ALGILAMASI HIZI FALAN ÇOK İYİ KULLANIŞLI PAHALI OLAN ÜRÜNLERİN YAPTIĞI İŞLEVİ FAZLASIYLA YAPIYOR',pos
'kulaklığı bir kaç kez deneme imkanı buldum gayet kullanışlı güzel ve şık bunların yanında ses kalitesi bir hayli tatmin edici deneyenler pişman olmayacaklardır ..',pos
'Bir tarafta Samsung kalitesi , bir tarafta süper hızlı kargolama hizmeti..Ürün 2 günde elime ulaştı çok memnunum ..İhtiyacı alanlar fazla düşünmesinler yeterince kaliteli ve iş gören bir cihaz..Teşekkürler',pos
'Ürün sınıfında bir numara bence.Çok memnunum tereddütsüz alınabilir.Çekimi ses kalitesi telefonu hemen bulup eşleşmesi titreşim fonksiyonu ve iptali vs, süper.',pos
'Titreşimli olması harika.Şarjı da iyi gidiyor. Samsung daha ne olsun.Ürün siparişin ertesi günü geldi.sitenin müşteri temsilcilerini tebrik ediyorum.Ne tslimat ne de iade sorun olmuyor.Aldığım 3 üründen biri problemli çıktı anında iade aldılar.Kargo ücretide ödemedim.',pos
'bu ürünü indirimdeyken almıştım çok memnunum şarjı çok uzun süre gidiyor, ses kalitesi gayet iyi çitf telefon desteği olması da büyük avantaj almak isteyenlere tavsiye ederim',pos
'Ürün 2.gün elime ulaştı bnm gibi çok konuşanlar ve çalışanlar için gayet ideal derim.Almanızı tasiye ederim Nokia C6-01 le de eşleşebiliyor.',pos
'ürün gayet güzel ve kullanışlı almak isteyenlere tavsiye ederim ben arkadaşlarımın önerisi üzerine almıştım iyikide almışım ayrıca marka olarak da gayet iyi ve güvenilir bir marka',pos
'ben bunun şu yönünü seviyorum araba kullanırken iki elinizi boşa çıkarması arabada rahat kullanım saglar fiyatı beni çok şaşıttı çok ucuz hemen 1 tane alıcam',pos
'Ses kalitesi ve dizaynı ile gerçekten mükemmel bir alet. Tek sorunu üstündeki son aramayı tekrarlayan düğme. Bu kulaklık ile Samsung Note 2 olan telefonumu kullanmak inanılmaz keyifli oldu. Tavsiye ederim',pos
'Çok memnun kaldım, çok güzel bir ürün. Ne zaman şarj ettiğimi bile unuttum. Tek dikkat etmeniz gereken nokta görüşmeyi sonlandırırken butona karşı taraftan önce basmak(Yada beklemek) Sonra basarsanız son aradığınız numarayı arıyor. Başka hiçbir sorun yok.',pos
'Neredeyse 15 kişiye aldırdım, süper bir cihaz, çok fonksiyonel. Son derece başarılı bir çalışma, çok işime yarıyor, kesinlikle tavsiye ederim...',pos
'ben s3 alırken aldım memnun kaldım sonrasında 3 tane daha sıparıs ettım cok telefonla konusan bırısı ıcın cok guzel bı hedıye sıddetle tavsıye edıyorum...',pos
'Cihazı açar açmaz telefon ile eşleşiyor, sağlam ve ergonomik, ses kalitesi iyi, tavsiye ederim, şarzı neredeyse 10 gün gidiyor, tavsiye ederim...',pos
'gercekten sahane bir ürün telefonu tutmaktan kurtuluyorsunuz ama eksik yanı yok mu derseniz var o zamanda siz arama yaparken cıkıyor onuda kulaklıkla yapılsa şahane olur sadece son aramayı geri yapıyor ama herkese tavsiye ederim',pos
'özellikle yeni nesil cihazlarla mükemmel uyum sağlayan, kullanımı kolay, ses kalitesi gayet iyi, şık görünümlü, şarjı uzun süre dayanan, tavsiye edilebilecek bir ürün.',pos
'ürünü bugün elime aldım beklediğimin de üstünde bir özellikte. çok kibar ve şık bir ürün asla kaba değil. siyah oldugu için tüm kıyafetlerle uyum içinde oluyor. ses iletişimi de çok net ve harika. hemen kargolanıp geldi. çok memnunum keşke daha önce alsaydım. teşekkürler',pos
'hem kullanışlı hem de istenilebilecek tüm özellikler bir arada. kesinlikle tavsiye ederim. Ayrıca uygun fiyat. Ben memnun kaldım sizinde beğeneceğinizi tahmin ediyorum.',pos
'kullanımı çok kolay . akıllık telefon android kullanıyorum. telefonla bluetooth kulaklık tanıtımı kolay. çekim gücü iyi. konuşmada herhangi bir kesinti olmuyor. ve bluetooth kulaklık şarjıda yaklaşık 1 hafta gidiyor.',pos
'tasarım harikası bir ürün çok güzel ses akışı kulagı rahatsız edici her hnagi bir cızırtıda bulunmamakla fonksiyonel özelliği çok işlevsel',pos
'Ürüne gelince çok kullanışlı , Kulak içi kulaklık kullanmaya pek alışık değilim ama içerisine 3 ayrı boyda kullanım seçeneği sunmuşlar. Herkese tavsiye Ederim.',pos
'samsung hm1500 bluetootk kulaklığı 2 yıldan beri kullanıyorum çok memnun kaldım yenisini aldım herkese tavsiye ederim mükemmel ses ayrıca titreşim özelliği herşeye değer',pos
'Ürün çok ergonamik, benzersiz bir ürün bu fiyata çok demeyin, hoş ve şık duruyor, herhalde tek eksisi diğer yorumlardan da görüleceği üzere tek dokunuşla son numaraları araması olsa gerek. Kesinlikle mükemmel bir ürün.2 telefon ile kullanılabilir ve titreşimli olması bu ürünü mükemmel yapmış. Belki bir tuş kilidi ilave edilebilir.Bu sayede farkında olmadan son aranan numarayı habersiz arama yapmasına engel olunabilir. Bu nedenle kullanırken daha titiz olmak gerekiyor.',pos
'TEŞEKKÜRLER HEPSİ BURADA HIZLI KARGO VE KALİTELİ ÜRÜN VE HİZMET İÇİN.BİDE ŞU 20 KELİME ZORUNLULUĞU OLMASA ÇOK DAHA İYİ OLUCAK',pos
'Ürün kolay kullanımı ve ergonomik yapısı ile harika bir ürün. kesinlikle tavsiye ederim. özellikle benim gibi sürekli yolda araba kullanan biri için vazgeçilmez bir aksesuar.',pos
'bu kulaklığı daha öncede kullandım çok memnun kalmıştım suya düşürdüğüm için bozuldu hiç başka modellere bakmadan aynısını sipariş verdim sesi net veriyor şarjı da çok iyi bluetoot mesafesi de güzel almayı düşünenler hiç düşünmeyin bence :d',pos
'arkadaşlar ben bu cihazı yıllardır kullanıyorum büyük rahatlık özellikle çalışırken telefonu elinize almaya müsait olmadığınız zamanlarda çok yardımcı oluyor rahatlıkla tavsiye edebilirim herkese',pos
'Kullanımı kolay, radyasyon salınımı düşük, Samsung kalitesinde süper bir ürün. Ürünü 1 haftadır kullanıyorum, şarj problemi yaşamadan günü bitirebiliyor.teşekkürler',pos
'Çift cep telefonu ve birçok telefonla uyumlu olmasından dolayı arkadaşımda görmüş olduğum bu ürünü sipariş etmiştim.1 yıldır kullanıyorum çok memnunum tavsiye ederim.',pos
'ürün mükemmel ve dayanıklı yanlışlıkla suya düşürdüm ama yinede banamısın dedmedi ayrıca estetik olarak da güzel bir ürün bence tavsiye ederim',pos
'Hepsiburada.comdan bu ürünü ikinci defa aldım. Gerçekten mükemmel bir ürün ve ihtiyacınızı fazlasıyla karşılıyor. Özellikle titreşim özelliği gerçekten mükemmel. İsteyen, soran tüm yakınlarıma öneriyorum. Bence bu fiyata kaçırmayın!',pos
'ÜRÜNÜN KABLOLU OLMASI ÇOK İYİ.DİĞER MODELLER DEVAMLI KULAKTA TAKILI OLDUĞU İÇİN İNSAN UZAYLI GİBİ OLUYOR AMA BU ÜRÜN ÇOK KULLANIŞLI',pos
'Bu urunu hepsi burada bana teklif ettiginde ne gerek var demistim ama kullanmaya baslayinca anladim gerekliymis gercekten buyuk kolaylik kesinlikle tavsiye eserim',pos
'Fiyat performans acısından iyi bir ürün. Kullanımı kolay, şık bir tasarımı var. boştayken üzerindeki açma kapama tuşuna yanlışlıkla dokunacak olursanız son aranan numara yeniden aranıyor. Buna biraz dikkat etmek lazım',pos
'ben daha öncede aldım ve çok memnun kaldım bu kulaklığı arkadaşa tavsiye ettim şimdide ona alıyorum. kullananlarında benim gibi memnun kaldığına eminim. almak isteyen arkadaşlar varsa tereddüt etmeden alabilirler, memnun kalacaklarına eminim.',pos
'Bu güne kadar kullandığım en iyi titreşimli kulaklık bu. Telefonun sesini duyamayacağınız ortamlarda yada tablet telefon kullanıyorsanız kaçınılmaz bu ürünü alacaksınız. Şuan ki fiyatı da çok uygun. Fırsatı kaçırmayın...',pos
'Bu kulaklık birde stereo olsaymış dadından yenmezmiş... Çok memnuniyetle kullandığım bir ürün. Aynısından eşime de hediye aldım. Kesinlikle tavsiye ederim.',pos
'FİYATIYLA KULLANIŞLIĞI İLE MUHTEŞEM BLUETOOH KULLANMAK İSEYENLERE HİÇ TEREDÜTSÜZ ÖNERİRİM HER SEYDEN ÖNCE HEPSİ BURADA.COMA GERÇEKTEN SONSUN TEŞEKKÜR EDERİM 5 YILDIR BENİM ALIŞ VERİŞ MERKEZİMDİMDİR BU GÜNE KADAR HİÇ BİR SIKINTI YAŞAMADIM TEKRAR TEKRAR TEŞEKKÜRLERRRRRRRRRRRR',pos
'mükemmel bir ürün titreşimli olması her yönüyle farklı kılıyor.müzik dinlemek isteyip de android telefonu olanlara BTmono isimli programı öneririm.BTmono programını çalıştırdığınızda telefonunuzdan kaliteli müzikleri de dinleyebilirsiniz.Daha ne olsun hem müzik dinleyin hem de titreşimle telefonunuz yanınızda olmasa bile çağrılarınızı cevaplayın',pos
'genelde ya bağlantı sorunu ya da ses kalitesi problemi yaşanıyor bu tür ürünlerde. Samsung çok başarılı bir bluetooth kulaklık üretmiş, ilk aldığımda emin olamadım. Daha önce kullandığım ürünlerde karşı tarafın beni duymaması sorunu yaşıyordum. İlk satın aldığımda 2 ay kadar kullandım, maalesef kaybedince dayanamadım bir tane dah aaldım, sadece ofiste tutuyorum, tüm iş görüşmelerimde kullanıyorum.',pos
'gerçekten süper hızlı kargo ve gerçekten süper bir ürün cuma verdim siparişi cumartesi günü elime geçti ve açıklamadaki özelliklerden daha fazla özelliği var ve mesafe 450 km',pos
'ürün elime geçti ve süper mağazadakiler aynısı tek farkı fiyatı piyasayı çok araştırdım ama hepsi burada en hesaplısıydı hızlı gönderi için ayrıyetten teşekkürler hepsi burada ekibi',pos
'öncelikle gönderi 2 gün gibi kısa bi sürede elime ulaştı bundan dolayı hepsi buradaya teşekkürler. Ürün markasından da anlaşılacağı üzere gayet kullanışlı şarjı nerdeyse 1 hafta gidiyor ses kalite güzel fiyat uygun hb ye teşekkürler',pos
'Çift hatlı Samsung android telefonum için bu kulaklığı satın aldım.Bu model beklentilerimi maksimum oranda karşıladı.Menzili,ses kalitesi mükemmel.Ayrıca kulaklığı seyyar olarak kullanıyorum,yakama klipsi takılı olarak dolaşıyor,çağrı geldiğinde kulağıma takıp görüşmemi yapıyorum.Düşünenlere tavsiye ederim.',pos
'Henüz alalı 10 gün oldu çok mükemmel bir cihaz sesde parazit yok,Anında telefonla baglanma,çift telefona baglanma özelligi var mükemmel cihaz herkese tafsiye ederim.',pos
'çok güzel bir ürün. farklı kulaklıklar da denedim fakat Samsung hm1500 ses kalitesi kullanım kolaylığı direğlerine çok çok daha iyi. Tek sorunu belli bir kullanım süresinden sonra ses karşıya gitmiyor ve atıyosunuz.',pos
'Ürünü arkadaşım da gördükten sonra almaya karar verdim.Sipariş verdikten 2 gün sonra elime ulaştı gayet şık bir duruşu var ses netliği mükemmel cızırtı ses bulanıklığı kesinlikle yok.takıyorum yakama bazen unutuyorum var oldugunu :).kırmızı düğmeye gelince hassas bi düğme değil yanlışlıkla arama yapmak yakaya takılıyken imkansız bence normal tuşlu telefon sertliğinde düğmesi var.tavsiye ederim sürekli görüşme yapanlar için birebir şarjını denemedim ama aldıgımdan beri şarja takmadım ve 24 saati geçti şarjı bitmedi...',pos
'Çok kullanışlı,Estetik, çift telefon desteği olması,ses kalitesi çok iyi, şarjın çok uzun süre gidiyor, internet üzerinden buldunuz buldunuz, mağzalarda zor bulunan bir ürün.',pos
'Ürün elime geçtiğinde açıkçası doğrumu yaptım yanlış mı yaptım diye düşünmüştüm.Kullanımı kolay,rahat,uzun şarj...Herşeyiyle mükemmel bir tasarım...Teşşekkürler hepsiburada.com.Teşekkürler samsung.Herkeze tavsiye ederim...',pos
'arkadaşların tavsiyesi üzerine aldım çok kullanışlı ses net kullanımı kolay son arana ve ya arayanı tek dokunuşla otomatik arama özelliği diğer ürünleri tek gecerim...samsunga güvenin kalitede de sağlam yapmışlar 10 üstünden 10',pos
'Daha önceden başka bluetooth kulaklık kullandım, onda ses gitmiyor ve gürültülü ses gelirdi. Arkadaşların tavsiyesi üzerine samsung hm1500ü aldım ve çok memnunum. Sadece müzik dinleyemiyoruz. O da olsa tadından yenmezdi. Fiyat da piyasaya oranla çok uygun. Mutlaka düşünmeden alın derimmmm.',pos
'Gerçekten mükemmel bir kulaklık, ses kalitesi güzel, iki telefon ile eşleşebiliyor, evde iken hem eşim hemde ben kullanabiliyorum, bu fiyata başka bir yerde bulabileceğinizi sanmıyorum, daha önce kullandığım kulaklığımı çocuk kırdı, aynı ürünü ikinci defa almak zorunda kaldım. Kesinlikle tavsiye ederim.',pos
'arkadaşlar ürün harika sesi güzel çıkıyor iki telefonda da kullanıyorum farklı marka telf da çalışıyor ttreşimi harika bence alınır kullanma klavuzunda detaylı yazmıyor internetten kolay iki hattı aktif etmeyi bulabilirsiniz',pos
'ürün daha elime geçmedi ama forumlardan sitelerden araştırdım ve çok iyi bir ürün olduğuna karar verdim en iyi fiyatta bu sitede idi ve ben sürekli bu siteden alışveriş yaptığım için siparişini verdi. tavsiye ederim',pos
'Urun gercekten cok kullanisli . Tek kulaklik olmasi daha pratik, ozellikle aracta iken karisma sorunu olmuyor . Ayrica inanilmaz mesafede bile kullanilabiliyor. EN ONEMLI ozelligi ise titresim ofis icerisinde yan odada olsam bile telefonumu rahatca kullanabiliyorum . Tavsiye ediyorum...',pos
'Ürün cidden kaliteli. Aynı anda iki telefonla eşleşebiliyor. Üzerindeki cevaplama tuşu ile son aranan numaranın tekrar aranması mümkün. Şarjı yoğun kullanımda 2-3 gün gidiyor. Müzik dinleme imkanınız yok yada ben beceremedim. Kullanmadığınız zamanda kapatarak şarjınızın daha uzun dayanmasını sağlayabilirsiniz. Tavsiye ederim.',pos
'Öncelikle işim gereği bir çok kulaklık kullandım ama bu aldığım kulaklığın üstüne kulaklık tanımıyorum. Almak isteyen arkadaşlarım hiç düşünmeden alsınlar. Hızlı gönderi için hepsiburada.com ailesine teşekkürlerimi sunuyorum.',pos
'bu urunu kullanıyorum cok güzel cok kullanışlı ve bütün şöför arkadaşlara tavsiye ederim ben aldım 3 cü gün bana teslim edildi sesiniz cok güzel gidiyor karsıdan da cok güzel geliyor ayrıca urun titreşimli ben arkadaşlarımada aldım memnunlar tavsıye ederim on numara makına',pos
